"","Group.1","x"
"19891","76010",180
"19892","76011",462
"19893","76012",260
"19894","76013",214
"19895","76014",261
"19896","76015",292
"19897","76016",329
"19898","76017",351
"19899","76018",372
"19900","76020",598
"19901","76021",296
"19902","76022",261
"19903","76023",326
"19904","76028",270
"19905","76031",262
"19906","76033",417
"19907","76034",329
"19908","76035",2
"19909","76036",554
"19910","76039",293
"19911","76040",610
"19912","76043",576
"19913","76048",225
"19914","76049",361
"19915","76050",215
"19916","76051",347
"19917","76052",112
"19918","76053",584
"19919","76054",147
"19920","76058",406
"19921","76059",112
"19922","76060",394
"19923","76063",462
"19924","76064",1
"19925","76065",530
"19926","76066",1
"19927","76067",114
"19928","76071",1
"19929","76078",214
"19930","76082",406
"19931","76084",113
"19932","76086",531
"19933","76087",542
"19934","76088",224
"19935","76092",528
"19936","76093",214
"19937","76099",1
"19938","76102",238
"19939","76103",519
"19940","76104",318
"19941","76105",519
"19942","76106",70
"19943","76107",325
"19944","76108",541
"19945","76109",340
"19946","76110",351
"19947","76111",340
"19948","76112",273
"19949","76113",1
"19950","76114",273
"19951","76115",48
"19952","76116",437
"19953","76117",126
"19954","76118",261
"19955","76119",450
"19956","76120",294
"19957","76123",112
"19958","76126",317
"19959","76127",214
"19960","76129",1
"19961","76131",224
"19962","76132",270
"19963","76133",70
"19964","76134",224
"19965","76135",169
"19966","76137",406
"19967","76140",610
"19968","76148",350
"19969","76155",2
"19970","76163",1
"19971","76164",519
"19972","76177",306
"19973","76179",598
"19974","76180",126
"19975","76182",224
"19976","76201",181
"19977","76205",252
"19978","76207",214
"19979","76208",282
"19980","76209",326
"19981","76210",474
"19982","76226",372
"19983","76227",283
"19984","76230",599
"19985","76234",329
"19986","76240",417
"19987","76244",261
"19988","76245",2
"19989","76246",1
"19990","76247",2
"19991","76248",59
"19992","76249",112
"19993","76250",112
"19994","76252",224
"19995","76255",496
"19996","76258",508
"19997","76259",2
"19998","76262",621
"19999","76266",261
"20000","76271",2
"20001","76273",542
"20002","76301",340
"20003","76302",317
"20004","76305",1
"20005","76306",227
"20006","76307",1
"20007","76308",312
"20008","76309",406
"20009","76310",576
"20010","76311",113
"20011","76354",372
"20012","76363",1
"20013","76365",394
"20014","76367",113
"20015","76370",1
"20016","76371",2
"20017","76372",1
"20018","76374",113
"20019","76380",113
"20020","76384",564
"20021","76385",1
"20022","76389",2
"20023","76401",181
"20024","76424",609
"20025","76426",621
"20026","76430",305
"20027","76437",113
"20028","76442",394
"20029","76443",1
"20030","76444",542
"20031","76446",520
"20032","76448",643
"20033","76449",294
"20034","76450",227
"20035","76454",113
"20036","76457",215
"20037","76458",372
"20038","76459",1
"20039","76462",112
"20040","76463",1
"20041","76470",113
"20042","76471",112
"20043","76472",1
"20044","76475",112
"20045","76483",112
"20046","76501",576
"20047","76502",373
"20048","76503",112
"20049","76504",417
"20050","76511",112
"20051","76513",340
"20052","76518",1
"20053","76520",417
"20054","76522",260
"20055","76524",1
"20056","76528",587
"20057","76531",406
"20058","76534",112
"20059","76537",1
"20060","76540",112
"20061","76541",373
"20062","76542",395
"20063","76543",547
"20064","76544",326
"20065","76547",2
"20066","76548",102
"20067","76549",474
"20068","76550",508
"20069","76559",1
"20070","76567",306
"20071","76569",1
"20072","76570",224
"20073","76571",565
"20074","76574",373
"20075","76577",113
"20076","76579",1
"20077","76621",1
"20078","76624",1
"20079","76627",1
"20080","76629",1
"20081","76634",1
"20082","76637",1
"20083","76638",112
"20084","76640",1
"20085","76642",295
"20086","76643",326
"20087","76645",418
"20088","76648",326
"20089","76651",112
"20090","76653",1
"20091","76655",224
"20092","76656",113
"20093","76657",326
"20094","76661",439
"20095","76664",112
"20096","76665",294
"20097","76667",329
"20098","76670",1
"20099","76673",1
"20100","76681",1
"20101","76687",1
"20102","76690",1
"20103","76691",261
"20104","76692",588
"20105","76701",588
"20106","76704",326
"20107","76705",340
"20108","76706",225
"20109","76707",508
"20110","76708",541
"20111","76710",429
"20112","76711",14
"20113","76712",307
"20114","76801",136
"20115","76802",519
"20116","76821",474
"20117","76823",2
"20118","76825",394
"20119","76832",112
"20120","76834",261
"20121","76837",1
"20122","76844",260
"20123","76849",295
"20124","76854",1
"20125","76856",326
"20126","76859",224
"20127","76861",1
"20128","76866",1
"20129","76871",1
"20130","76877",428
"20131","76901",373
"20132","76902",1
"20133","76903",462
"20134","76904",258
"20135","76908",214
"20136","76933",112
"20137","76936",326
"20138","76937",1
"20139","76940",1
"20140","76941",1
"20141","76943",1
"20142","76945",112
"20143","76950",214
"20144","76951",1
"20145","77002",48
"20146","77003",306
"20147","77004",137
"20148","77005",248
"20149","77006",503
"20150","77007",462
"20151","77008",230
"20152","77009",318
"20153","77010",428
"20154","77011",350
"20155","77012",113
"20156","77013",224
"20157","77014",351
"20158","77015",313
"20159","77016",306
"20160","77017",576
"20161","77018",92
"20162","77019",417
"20163","77020",48
"20164","77021",350
"20165","77022",329
"20166","77023",329
"20167","77024",372
"20168","77025",317
"20169","77026",599
"20170","77027",491
"20171","77028",598
"20172","77029",306
"20173","77030",598
"20174","77031",329
"20175","77032",519
"20176","77033",587
"20177","77034",406
"20178","77035",328
"20179","77036",595
"20180","77037",159
"20181","77038",508
"20182","77039",307
"20183","77040",401
"20184","77041",384
"20185","77042",340
"20186","77043",136
"20187","77044",261
"20188","77045",114
"20189","77047",394
"20190","77048",1
"20191","77049",339
"20192","77050",1
"20193","77051",496
"20194","77052",1
"20195","77053",372
"20196","77054",350
"20197","77055",503
"20198","77056",347
"20199","77057",343
"20200","77058",587
"20201","77059",112
"20202","77060",384
"20203","77061",439
"20204","77062",508
"20205","77063",284
"20206","77064",14
"20207","77065",514
"20208","77066",587
"20209","77067",295
"20210","77068",14
"20211","77069",428
"20212","77070",361
"20213","77071",394
"20214","77072",351
"20215","77073",428
"20216","77074",148
"20217","77075",384
"20218","77076",327
"20219","77077",180
"20220","77078",2
"20221","77079",103
"20222","77080",384
"20223","77081",247
"20224","77082",228
"20225","77083",505
"20226","77084",269
"20227","77085",214
"20228","77086",293
"20229","77087",384
"20230","77088",576
"20231","77089",621
"20232","77090",395
"20233","77091",654
"20234","77092",270
"20235","77093",192
"20236","77094",113
"20237","77095",361
"20238","77096",429
"20239","77098",242
"20240","77099",4
"20241","77204",1
"20242","77274",1
"20243","77275",1
"20244","77301",250
"20245","77302",214
"20246","77303",339
"20247","77304",296
"20248","77305",214
"20249","77306",113
"20250","77316",214
"20251","77318",394
"20252","77320",260
"20253","77326",1
"20254","77327",317
"20255","77328",1
"20256","77331",214
"20257","77333",1
"20258","77336",326
"20259","77338",607
"20260","77339",81
"20261","77340",362
"20262","77342",1
"20263","77345",326
"20264","77346",406
"20265","77351",295
"20266","77354",249
"20267","77355",564
"20268","77356",621
"20269","77357",215
"20270","77358",215
"20271","77360",215
"20272","77362",372
"20273","77364",1
"20274","77365",25
"20275","77371",2
"20276","77372",112
"20277","77373",395
"20278","77375",137
"20279","77377",125
"20280","77378",260
"20281","77379",203
"20282","77380",346
"20283","77381",474
"20284","77382",520
"20285","77384",215
"20286","77385",191
"20287","77386",136
"20288","77387",1
"20289","77388",373
"20290","77389",520
"20291","77391",1
"20292","77396",340
"20293","77399",1
"20294","77401",227
"20295","77406",508
"20296","77407",113
"20297","77414",428
"20298","77418",372
"20299","77420",1
"20300","77422",474
"20301","77423",394
"20302","77429",438
"20303","77430",1
"20304","77433",251
"20305","77434",113
"20306","77435",112
"20307","77437",384
"20308","77440",1
"20309","77441",1
"20310","77443",1
"20311","77445",394
"20312","77446",1
"20313","77447",1
"20314","77448",112
"20315","77449",306
"20316","77450",451
"20317","77455",224
"20318","77457",261
"20319","77459",329
"20320","77461",261
"20321","77464",1
"20322","77465",428
"20323","77469",373
"20324","77471",503
"20325","77473",1
"20326","77474",474
"20327","77475",1
"20328","77476",1
"20329","77477",81
"20330","77478",319
"20331","77479",351
"20332","77480",112
"20333","77484",372
"20334","77485",1
"20335","77486",215
"20336","77488",576
"20337","77489",295
"20338","77491",1
"20339","77493",326
"20340","77494",377
"20341","77496",1
"20342","77498",542
"20343","77502",26
"20344","77503",316
"20345","77504",306
"20346","77505",148
"20347","77506",339
"20348","77510",294
"20349","77511",473
"20350","77514",1
"20351","77515",304
"20352","77517",2
"20353","77518",113
"20354","77520",362
"20355","77521",406
"20356","77523",215
"20357","77530",530
"20358","77531",519
"20359","77532",439
"20360","77533",112
"20361","77534",1
"20362","77535",576
"20363","77536",587
"20364","77538",1
"20365","77539",351
"20366","77541",576
"20367","77545",326
"20368","77546",618
"20369","77550",214
"20370","77551",530
"20371","77553",1
"20372","77554",282
"20373","77555",1
"20374","77562",372
"20375","77563",394
"20376","77565",306
"20377","77566",495
"20378","77568",318
"20379","77571",329
"20380","77572",1
"20381","77573",103
"20382","77575",329
"20383","77578",406
"20384","77580",1
"20385","77581",181
"20386","77583",214
"20387","77584",451
"20388","77585",1
"20389","77586",530
"20390","77587",296
"20391","77590",48
"20392","77591",262
"20393","77598",244
"20394","77611",474
"20395","77612",224
"20396","77613",1
"20397","77614",2
"20398","77615",1
"20399","77616",1
"20400","77619",530
"20401","77625",112
"20402","77626",1
"20403","77627",114
"20404","77629",1
"20405","77630",92
"20406","77631",2
"20407","77632",394
"20408","77640",284
"20409","77641",1
"20410","77642",192
"20411","77650",224
"20412","77651",326
"20413","77656",587
"20414","77657",587
"20415","77659",214
"20416","77661",1
"20417","77662",609
"20418","77663",1
"20419","77664",1
"20420","77665",474
"20421","77670",2
"20422","77701",395
"20423","77702",261
"20424","77703",283
"20425","77705",340
"20426","77706",323
"20427","77707",587
"20428","77708",530
"20429","77713",394
"20430","77801",565
"20431","77802",488
"20432","77803",451
"20433","77805",1
"20434","77807",214
"20435","77808",474
"20436","77830",2
"20437","77831",2
"20438","77833",114
"20439","77834",1
"20440","77835",1
"20441","77836",215
"20442","77837",112
"20443","77840",322
"20444","77841",1
"20445","77845",328
"20446","77853",1
"20447","77856",224
"20448","77859",283
"20449","77864",326
"20450","77865",2
"20451","77868",406
"20452","77871",1
"20453","77873",112
"20454","77878",1
"20455","77879",260
"20456","77901",265
"20457","77903",1
"20458","77904",189
"20459","77905",113
"20460","77954",428
"20461","77957",474
"20462","77962",1
"20463","77963",113
"20464","77964",587
"20465","77974",1
"20466","77975",2
"20467","77977",1
"20468","77979",3
"20469","77982",1
"20470","77984",474
"20471","77993",112
"20472","77995",542
"20473","78002",1
"20474","78003",588
"20475","78004",1
"20476","78006",159
"20477","78007",1
"20478","78009",261
"20479","78010",2
"20480","78011",1
"20481","78013",113
"20482","78015",113
"20483","78016",326
"20484","78017",2
"20485","78022",214
"20486","78023",283
"20487","78025",113
"20488","78026",2
"20489","78027",1
"20490","78028",285
"20491","78029",1
"20492","78039",1
"20493","78040",386
"20494","78041",437
"20495","78042",112
"20496","78043",329
"20497","78045",373
"20498","78046",530
"20499","78052",326
"20500","78055",214
"20501","78056",1
"20502","78058",1
"20503","78059",112
"20504","78061",113
"20505","78063",113
"20506","78064",306
"20507","78065",215
"20508","78066",2
"20509","78067",1
"20510","78069",2
"20511","78070",428
"20512","78071",214
"20513","78072",1
"20514","78073",112
"20515","78076",224
"20516","78101",1
"20517","78102",621
"20518","78108",214
"20519","78109",261
"20520","78112",2
"20521","78113",1
"20522","78114",428
"20523","78121",2
"20524","78123",1
"20525","78124",112
"20526","78130",379
"20527","78132",282
"20528","78133",542
"20529","78140",1
"20530","78147",215
"20531","78148",329
"20532","78150",112
"20533","78154",462
"20534","78155",250
"20535","78156",1
"20536","78160",112
"20537","78163",372
"20538","78164",2
"20539","78201",181
"20540","78202",305
"20541","78203",260
"20542","78204",474
"20543","78205",247
"20544","78207",192
"20545","78209",319
"20546","78210",587
"20547","78211",339
"20548","78212",169
"20549","78213",340
"20550","78214",643
"20551","78215",372
"20552","78216",516
"20553","78217",383
"20554","78218",533
"20555","78219",406
"20556","78220",428
"20557","78221",429
"20558","78222",439
"20559","78223",505
"20560","78224",429
"20561","78225",113
"20562","78227",282
"20563","78228",362
"20564","78229",395
"20565","78230",148
"20566","78231",283
"20567","78232",213
"20568","78233",70
"20569","78234",215
"20570","78235",1
"20571","78236",112
"20572","78237",296
"20573","78238",423
"20574","78239",326
"20575","78240",295
"20576","78242",113
"20577","78244",417
"20578","78245",428
"20579","78247",148
"20580","78248",215
"20581","78249",362
"20582","78250",511
"20583","78251",317
"20584","78253",36
"20585","78254",215
"20586","78255",1
"20587","78256",429
"20588","78257",519
"20589","78258",428
"20590","78259",295
"20591","78260",113
"20592","78261",2
"20593","78263",215
"20594","78264",261
"20595","78265",1
"20596","78266",2
"20597","78332",373
"20598","78333",1
"20599","78336",295
"20600","78340",1
"20601","78341",1
"20602","78343",2
"20603","78355",113
"20604","78357",215
"20605","78358",2
"20606","78359",1
"20607","78361",224
"20608","78362",113
"20609","78363",147
"20610","78368",224
"20611","78370",112
"20612","78372",112
"20613","78373",496
"20614","78374",542
"20615","78375",1
"20616","78377",112
"20617","78379",1
"20618","78380",565
"20619","78382",284
"20620","78383",1
"20621","78384",1
"20622","78387",406
"20623","78390",112
"20624","78401",542
"20625","78402",372
"20626","78404",417
"20627","78405",125
"20628","78406",1
"20629","78408",541
"20630","78409",2
"20631","78410",329
"20632","78411",395
"20633","78412",125
"20634","78413",339
"20635","78414",113
"20636","78415",462
"20637","78416",215
"20638","78417",214
"20639","78418",295
"20640","78501",597
"20641","78502",1
"20642","78503",577
"20643","78504",233
"20644","78516",317
"20645","78520",451
"20646","78521",318
"20647","78523",2
"20648","78526",462
"20649","78536",1
"20650","78537",508
"20651","78538",2
"20652","78539",115
"20653","78540",1
"20654","78541",530
"20655","78542",542
"20656","78543",2
